Trade Date,Maturity Date,Account Abbreviation,Notional,ID2,Product Type,Currency Code,Equity Underlying Identifier,ID3,Option Exercise Start Date,# of Shares/Options,Notional 2,InitialEqtyPrice,Executing Broker,Protection,Pay/Receive,LastEqtyResetPrice,2nd Leg Notional,LastEqtyResetPrice
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588,35.88
5/13/2019,1/17/2020,7025,4182.75,1880234417,EQS,USD,B1VS333,1880234418,,,300,14.815,,,Receive,13.9425,4182.75,13.9425
5/21/2019,1/17/2020,7025,147650,1887179523,EQS,USD,B1VS333,1887179524,,,10000,14.765,,,Pay,14.765,147650,14.765
5/13/2019,1/17/2020,70GB,2285,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,250,7.8988,,,Pay,9.14,2285,9.14
5/20/2019,6/20/2020,70GB,2500000,1887196796,EQS,EUR,BBG002T2NMV1,1887196797,,,29201.51,85.612,,,Pay,85.612,2500000,85.612
5/20/2019,6/20/2020,70GB,2500000,1887196755,EQS,USD,GB00B4K4X773,1887196756,,,8567.236011,291.8094,,,Pay,291.8094,2500000,291.8094
5/20/2019,6/20/2020,70GB,2000000,1887196653,EQS,USD,GB00B4Q2XT74,1887196652,,,11543.98489,173.2504,,,Receive,173.2504,2000000,173.2504
5/20/2019,6/20/2019,70GB,2500000,1887197274,EQS,USD,GB00B4K4X773,1887197275,,,8570.619505,291.6942,,,Pay,291.6942,2500000,291.6942
5/20/2019,5/29/2019,70GB,0,1887196692,EQS,USD,GB00B4Q2XT74,1887196691,,,,173.2504,,,Receive,173.2504,,173.2504
5/20/2019,5/29/2019,70GB,0,1887196712,EQS,USD,GB00B4Q2XT74,1887196713,,,,173.2504,,,Pay,173.2504,,173.2504
5/21/2019,1/17/2020,70GB,78988,1887179434,EQS,USD,BBG000BL4FN7,1887179435,,,10000,7.8988,,,Pay,7.8988,78988,7.8988
5/30/2019,1/17/2020,70JD,2963,1880234417,EQS,USD,B1VS333,1880234418,,,200,14.815,,,Receive,14.815,2963,14.815
5/30/2019,1/17/2020,70JD,3333.38,1880234417,EQS,USD,B1VS333,1880234418,,,225,14.815,,,Receive,14.815,3333.38,14.815
5/30/2019,1/17/2020,70JD,4444.5,1880234417,EQS,USD,B1VS333,1880234418,,,300,14.815,,,Receive,14.815,4444.5,14.815
5/30/2019,1/17/2020,70JD,1974.7,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,250,7.8988,,,Pay,7.8988,1974.7,7.8988
5/30/2019,1/17/2020,70JD,1974.7,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,250,7.8988,,,Pay,7.8988,1974.7,7.8988
5/30/2019,1/17/2020,70JD,1579.76,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,200,7.8988,,,Pay,7.8988,1579.76,7.8988
5/30/2019,1/17/2020,70JD,2369.64,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,300,7.8988,,,Pay,7.8988,2369.64,7.8988
5/13/2019,1/17/2020,7AJF,2788.5,1880234417,EQS,USD,B1VS333,1880234418,,,200,14.815,,,Receive,13.9425,2788.5,13.9425
5/20/2019,6/20/2020,7AJF,0,1887196733,EQS,USD,GB00B4K4X773,1887196732,,,0.0000001,291.8094,,,Receive,291.8094,0,291.8094
5/20/2019,6/20/2020,7AJF,2000000,1887196653,EQS,USD,GB00B4Q2XT74,1887196652,,,11543.98489,173.2504,,,Receive,173.2504,2000000,173.2504
5/20/2019,6/20/2020,7AJF,2500000,1887196776,EQS,EUR,BBG002T2NMV1,1887196775,,,29201.51,85.612,,,Receive,85.612,2500000,85.612
5/20/2019,6/20/2020,7AJF,2500000,1887196672,EQS,USD,GB00B4Q2XT74,1887196673,,,14429.98111,173.2504,,,Pay,173.2504,2500000,173.2504
5/20/2019,5/29/2019,7AJF,0,1887196712,EQS,USD,GB00B4Q2XT74,1887196713,,,,173.2504,,,Pay,173.2504,,173.2504
5/21/2019,1/17/2020,7AJF,147650,1887179523,EQS,USD,B1VS333,1887179524,,,10000,14.765,,,Pay,14.765,147650,14.765
4/23/2019,1/20/2020,7CJD,17166918.9,1845331942,EQS,JPY,6474535,1845331943,,,6100,2814.249,,,Pay,2814.249,17166918.9,2814.249
5/13/2019,1/17/2020,7CJD,3834.19,1880234417,EQS,USD,B1VS333,1880234418,,,275,14.815,,,Receive,13.9425,3834.19,13.9425
5/13/2019,1/17/2020,7CJD,2285,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,250,7.8988,,,Pay,9.14,2285,9.14
5/13/2019,1/17/2020,7CJD,2285,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,250,7.8988,,,Pay,9.14,2285,9.14
5/24/2019,1/17/2020,7BJD,183007.5,1889369242,EQS,USD,2046251,1889369243,,,1000,183.0075,,,Receive,183.0075,183007.5,183.0075
6/29/2018,5/1/2020,7DJD,7000,,EQS,USD,2740542,,,,400,60,,,Pay,70,7000,70
6/29/2018,5/1/2020,7DJD,1400,,EQS,USD,2740542,,,,320,60,,,Receive,70,1400,70
5/21/2019,1/17/2020,8501,45555,1889001766,EQS,USD,BYT5JK6,1889001767,,,1000,45.555,,,Pay,45.555,45555,45.555
5/13/2019,1/17/2020,9539,2285,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,250,7.8988,,,Pay,9.14,2285,9.14
5/20/2019,6/20/2020,9539,2500000,1887196796,EQS,EUR,BBG002T2NMV1,1887196797,,,29201.51,85.612,,,Pay,85.612,2500000,85.612
5/20/2019,6/20/2020,9539,0,1887196733,EQS,USD,GB00B4K4X773,1887196732,,,0.0000001,291.8094,,,Receive,291.8094,0,291.8094
5/20/2019,6/20/2020,9539,2000000,1887196653,EQS,USD,GB00B4Q2XT74,1887196652,,,11543.98489,173.2504,,,Receive,173.2504,2000000,173.2504
5/20/2019,6/20/2020,9539,2500000,1887196672,EQS,USD,GB00B4Q2XT74,1887196673,,,14429.98111,173.2504,,,Pay,173.2504,2500000,173.2504
5/20/2019,5/29/2019,9539,0,1887196712,EQS,USD,GB00B4Q2XT74,1887196713,,,,173.2504,,,Pay,173.2504,,173.2504
5/21/2019,1/17/2020,9539,78988,1887179434,EQS,USD,BBG000BL4FN7,1887179435,,,10000,7.8988,,,Pay,7.8988,78988,7.8988
5/13/2019,1/17/2020,9577,3137.06,1880234417,EQS,USD,B1VS333,1880234418,,,225,14.815,,,Receive,13.9425,3137.06,13.9425
5/20/2019,6/20/2020,9577,2500000,1887196796,EQS,EUR,BBG002T2NMV1,1887196797,,,29201.51,85.612,,,Pay,85.612,2500000,85.612
5/20/2019,6/20/2020,9577,0,1887196733,EQS,USD,GB00B4K4X773,1887196732,,,0.0000001,291.8094,,,Receive,291.8094,0,291.8094
5/20/2019,6/20/2020,9577,2500000,1887196755,EQS,USD,GB00B4K4X773,1887196756,,,8567.236011,291.8094,,,Pay,291.8094,2500000,291.8094
5/20/2019,6/20/2020,9577,2500000,1887196776,EQS,EUR,BBG002T2NMV1,1887196775,,,29201.51,85.612,,,Receive,85.612,2500000,85.612
5/20/2019,6/20/2020,9577,2500000,1887196672,EQS,USD,GB00B4Q2XT74,1887196673,,,14429.98111,173.2504,,,Pay,173.2504,2500000,173.2504
5/20/2019,6/20/2019,9577,2500000,1887197274,EQS,USD,GB00B4K4X773,1887197275,,,8570.619505,291.6942,,,Pay,291.6942,2500000,291.6942
5/20/2019,5/29/2019,9577,0,1887196692,EQS,USD,GB00B4Q2XT74,1887196691,,,,173.2504,,,Receive,173.2504,,173.2504
5/21/2019,1/17/2020,9577,147650,1887179523,EQS,USD,B1VS333,1887179524,,,10000,14.765,,,Pay,14.765,147650,14.765
5/20/2019,6/20/2020,9752,2500000,1887196796,EQS,EUR,BBG002T2NMV1,1887196797,,,29201.51,85.612,,,Pay,85.612,2500000,85.612
5/20/2019,6/20/2020,9752,2000000,1887196653,EQS,USD,GB00B4Q2XT74,1887196652,,,11543.98489,173.2504,,,Receive,173.2504,2000000,173.2504
5/20/2019,5/29/2019,9752,0,1887196712,EQS,USD,GB00B4Q2XT74,1887196713,,,,173.2504,,,Pay,173.2504,,173.2504
5/13/2019,1/17/2020,9810,1828,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,200,7.8988,,,Pay,9.14,1828,9.14
5/20/2019,6/20/2020,9810,0,1887196733,EQS,USD,GB00B4K4X773,1887196732,,,0.0000001,291.8094,,,Receive,291.8094,0,291.8094
5/20/2019,6/20/2020,9810,2000000,1887196653,EQS,USD,GB00B4Q2XT74,1887196652,,,11543.98489,173.2504,,,Receive,173.2504,2000000,173.2504
5/20/2019,6/20/2020,9810,2500000,1887196776,EQS,EUR,BBG002T2NMV1,1887196775,,,29201.51,85.612,,,Receive,85.612,2500000,85.612
5/20/2019,5/29/2019,9810,0,1887196692,EQS,USD,GB00B4Q2XT74,1887196691,,,,173.2504,,,Receive,173.2504,,173.2504
5/21/2019,1/17/2020,9810,78988,1887179434,EQS,USD,BBG000BL4FN7,1887179435,,,10000,7.8988,,,Pay,7.8988,78988,7.8988
5/13/2019,1/17/2020,9878,2742,1880234408,EQS,USD,BBG000BL4FN7,1880234409,,,300,7.8988,,,Pay,9.14,2742,9.14
5/20/2019,6/20/2020,9878,2500000,1887196755,EQS,USD,GB00B4K4X773,1887196756,,,8567.236011,291.8094,,,Pay,291.8094,2500000,291.8094
5/20/2019,6/20/2020,9878,2500000,1887196776,EQS,EUR,BBG002T2NMV1,1887196775,,,29201.51,85.612,,,Receive,85.612,2500000,85.612
5/20/2019,6/20/2020,9878,2500000,1887196672,EQS,USD,GB00B4Q2XT74,1887196673,,,14429.98111,173.2504,,,Pay,173.2504,2500000,173.2504
5/20/2019,6/20/2019,9878,2500000,1887197274,EQS,USD,GB00B4K4X773,1887197275,,,8570.619505,291.6942,,,Pay,291.6942,2500000,291.6942
5/21/2019,1/17/2020,9878,78988,1887179434,EQS,USD,BBG000BL4FN7,1887179435,,,10000,7.8988,,,Pay,7.8988,78988,7.8988
10/31/2018,12/20/2018,TROWTEST2,250000,1618447763,EQS,USD,GB00B4K4X773,1618447764,,,931.1982324,268.4713,,,Receive,268.4713,250000,268.4713
2/14/2019,2/14/2021,TROWTEST1,519045.37,,EQS,USD,SPTR,,,,230,2256.719,,,Pay,2256.719,519045.37,2256.719
4/16/2019,12/20/2020,TROWTEST1,2000000,1863961332,EQS,USD,GB00B4Q2XT74,1863961331,,,11540.6809,173.3,,,Receive,173.3,2000000,173.3
5/21/2019,1/17/2020,TROWTEST1,23561.65,1888979225,EQS,USD,2480677,1888979226,,,590,39.935,,,Pay,39.935,23561.65,39.935
5/16/2019,5/20/2020,3472,225.73,,FXO,EUR,,,5/20/2020,,,,,,,,250,
5/16/2019,5/20/2020,3472,250,,FXO,EUR,,,5/20/2020,,,,,,,,1612.5,
5/16/2019,5/20/2020,3472,250,,FXO,EUR,,,5/20/2020,,,,,,,,1562.5,
5/16/2019,5/20/2020,3472,250,,FXO,USD,,,5/20/2020,,,,,,,,2841.25,
5/16/2019,5/20/2020,70GB,250,,FXO,USD,,,5/20/2020,,,,,,,,2831.25,
5/16/2019,5/20/2021,70GB,250,,FXO,USD,,,5/20/2021,,,,,,,,3141.25,
5/16/2019,5/20/2020,70GB,225.73,,FXO,EUR,,,5/20/2020,,,,,,,,250,
5/16/2019,5/20/2020,70GB,250,,FXO,EUR,,,5/20/2020,,,,,,,,1612.5,
5/16/2019,5/20/2021,70GB,250,,FXO,EUR,,,5/20/2021,,,,,,,,1631.25,
5/16/2019,5/20/2020,70GB,250,,FXO,EUR,,,5/20/2020,,,,,,,,1562.5,
5/16/2019,5/20/2020,70GB,250,,FXO,USD,,,5/20/2020,,,,,,,,1237.5,
5/16/2019,5/20/2020,70GB,250,,FXO,USD,,,5/20/2020,,,,,,,,2841.25,
5/24/2019,5/29/2024,70GB,222.22,,FXO,EUR,,,5/29/2024,,,,,,,,250,
5/24/2019,5/29/2024,70GB,250,,FXO,USD,,,5/29/2024,,,,,,,,3381.25,
5/16/2019,5/20/2021,70GB,222.22,,FXO,EUR,,,5/20/2021,,,,,,,,250,
5/16/2019,5/20/2020,7AJF,250,,FXO,USD,,,5/20/2020,,,,,,,,2831.25,
5/16/2019,5/20/2021,7AJF,250,,FXO,USD,,,5/20/2021,,,,,,,,3031.25,
5/16/2019,5/20/2021,7AJF,250,,FXO,USD,,,5/20/2021,,,,,,,,3141.25,
5/16/2019,5/20/2020,7AJF,250,,FXO,USD,,,5/20/2020,,,,,,,,3281.25,
5/16/2019,5/20/2021,7AJF,225.38,,FXO,EUR,,,5/20/2021,,,,,,,,250,
5/16/2019,5/20/2021,7AJF,250,,FXO,EUR,,,5/20/2021,,,,,,,,1631.25,
5/16/2019,5/20/2021,7AJF,250,,FXO,EUR,,,5/20/2021,,,,,,,,1558.75,
5/16/2019,5/20/2020,7AJF,250,,FXO,USD,,,5/20/2020,,,,,,,,1237.5,
5/16/2019,5/20/2021,7AJF,225.94,,FXO,EUR,,,5/20/2021,,,,,,,,250,
5/16/2019,5/20/2020,7AJF,250,,FXO,EUR,,,5/20/2020,,,,,,,,1718.75,
5/24/2019,5/29/2024,7AJF,222.22,,FXO,EUR,,,5/29/2024,,,,,,,,250,
